p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,Preferred_name,query,Description
3.931865671402317e-7,1.231091391945175,0.325,0.123,0.008146432484578461,14,NAV2,g5409,neuron navigator
4.932992274456912e-7,2.704185205994729,0.138,0.024,0.010220666693447277,14,g18537,NA,NA
5.45398538652768e-7,1.7185672183132499,0.195,0.05,0.0113001123223467,14,g30288,g30288,calcium ion transport
5.60804170003759e-7,2.3910276783305844,0.098,0.012,0.011619301598307883,14,Cuzd1.1,g15674,Zona pellucida (ZP) domain
6.014274406771302e-7,1.4847321070304296,0.179,0.044,0.012460975143389461,14,g9590,NA,NA
6.086802919815481e-7,1.8256631750412,0.163,0.035,0.012611246969565695,14,g22578,g22578,"domain, Protein"
6.386357450159927e-7,4.241411744581937,0.057,0.002,0.013231894000986353,14,CFP,g26252,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
6.523352797947573e-7,1.595235080725342,0.203,0.054,0.013515734662067576,14,ANO4.1,g20541,intracellular chloride channel activity
7.054578901240536e-7,1.0136485697339443,0.276,0.099,0.014616382025480266,14,KIF19,g21262,cilium disassembly
7.081464777682379e-7,1.731739415987511,0.179,0.042,0.014672086872880121,14,Tl.2,g21847,It is involved in the biological process described with signal transduction
7.690443830994252e-7,0.5722866776614906,0.911,0.706,0.015933830573436992,14,FAU,g15814,Belongs to the eukaryotic ribosomal protein eS30 family
7.789133094780807e-7,1.651329168981452,0.228,0.069,0.016138304859076354,14,g9992,g9992,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
8.372556996069362e-7,2.667003854370325,0.114,0.019,0.017347100840156112,14,TRPA1.11,g21698,Transient receptor potential cation channel subfamily A member 1
8.373517144399147e-7,1.078639863434428,0.39,0.173,0.01734909017148059,14,g4087,g4087,histone acetyltransferase activity
9.6758339819511e-7,2.1739377423808843,0.163,0.036,0.020047360427204484,14,g6596,g6596,octopamine biosynthetic process
1.1016576022102631e-6,3.0976634530538574,0.089,0.009,0.022825243860194442,14,g5145,NA,NA
1.1385727811833816e-6,2.0924117517644953,0.179,0.043,0.023590089453338483,14,CYP2U1,g11899,monooxygenase activity
1.1599686899152775e-6,3.3167731788062493,0.081,0.008,0.024033391286354636,14,ABCC4.13,g5397,Multidrug resistance-associated protein 4-like
1.1620683732597911e-6,2.0523243745541393,0.13,0.024,0.02407689462556961,14,PLAUR.3,g4588,Urokinase plasminogen activator surface receptor-like
1.4341039430015992e-6,0.5677481269908675,0.935,0.724,0.029713199595050133,14,GNB2L1,g5021,positive regulation of Golgi to plasma membrane protein transport
1.5793593474296643e-6,1.8946965580050312,0.171,0.04,0.032722746319395216,14,g869,NA,NA
1.797533027741083e-6,2.2146730892670883,0.098,0.012,0.0372430868017675,14,g4016,g4016,AMP-binding enzyme C-terminal domain
1.8997112659790755e-6,1.3058100961807892,0.26,0.088,0.03936011771982047,14,LOXHD1,g3214,Lipoxygenase homology domains 1b
2.0751038739763353e-6,2.478926982446449,0.138,0.027,0.04299407716491569,14,g21897,g21897,1-phosphatidylinositol-4-phosphate 5-kinase activity
2.099585762996393e-6,6.858739784368904,0.041,0.001,0.043501317423522264,14,g25649,g25649,Vacuolar multidrug resistance ABC transporter
2.4927939515857977e-6,2.0149111959971924,0.13,0.024,0.051648197882906144,14,g13405,g13405,Cytosolic phospholipase A2 epsilon-like
2.8470547293208957e-6,2.215492947379068,0.098,0.013,0.05898812693679964,14,SLC22A15,g4023,solute carrier family 22
2.9172479008832105e-6,1.8018356956416621,0.098,0.014,0.060442459258399236,14,g13222,NA,NA
2.9662557937577285e-6,2.0681176126254326,0.146,0.031,0.06145785379086638,14,ENPEP,g4167,Glutamyl aminopeptidase
3.04781974077777e-6,2.169109414821918,0.106,0.016,0.06314777720917462,14,g21913,g21913,cAMP-dependent protein kinase regulator activity
3.2518574717365745e-6,4.8110292323187505,0.041,0.001,0.06737523495691009,14,ABCC4.23,g20735,It is involved in the biological process described with transmembrane transport
3.880189637268655e-6,0.5682702753773103,0.894,0.689,0.08039364909456927,14,RPSA,g21196,rRNA export from nucleus
4.060605690428351e-6,4.370813503027306,0.057,0.003,0.084131689299985,14,g8498,NA,NA
4.160899913733366e-6,2.051052008662797,0.106,0.017,0.0862096853126416,14,TMTC4.1,g24060,Transmembrane and tetratricopeptide repeat containing 4
4.543025762425532e-6,0.5060811998967139,0.813,0.553,0.0941269507716946,14,ATF5,g22085,cerebellar granule cell precursor proliferation
4.572317150229419e-6,2.0314902857914285,0.098,0.014,0.09473383903560333,14,g9494,NA,NA
4.83549318666432e-6,2.348870631654547,0.081,0.009,0.10018658333449804,14,ABCC4.5,g3014,Multidrug resistance-associated protein
4.864317046325525e-6,0.5108500879451943,0.626,0.366,0.10078378488281856,14,g24017,g24017,motor activity
4.882579755228589e-6,1.6264024579744247,0.138,0.029,0.10116216994858113,14,g9589,NA,NA
4.903906795087095e-6,1.9786928000683872,0.163,0.039,0.10160404488740953,14,irk.2,g20775,Inward rectifier potassium channel
5.015704719961289e-6,1.7357346050209685,0.154,0.037,0.10392038609287794,14,g24687,g24687,voltage-gated potassium channel activity
5.225042213640259e-6,1.4076753836560068,0.122,0.026,0.10825764962441253,14,g14779,g14779,store-operated calcium channel activity
5.553603680835595e-6,3.080917569831397,0.081,0.009,0.11506511466323269,14,g23372,g23372,fibroblast growth factor-activated receptor activity
5.842060503078574e-6,1.236033311121439,0.187,0.054,0.12104165156328497,14,SAMD9L.1,g636,sterile alpha motif
6.215508641090641e-6,1.0159402136279194,0.285,0.108,0.128779123534757,14,L3MBTL3,g15137,lethal(3)malignant brain tumor-like protein
6.3614353402914e-6,5.419270746808553,0.033,0,0.1318025788154975,14,g6589,NA,NA
6.606707709993681e-6,2.50080371008018,0.081,0.009,0.13688437704335907,14,g14308,g14308,catalytic activity. It is involved in the biological process described with metabolic process
6.731512512193071e-6,2.216334426386742,0.146,0.033,0.13947020774012825,14,VWA7.3,g12602,Von Willebrand factor A
8.064420337323563e-6,4.952110656979667,0.041,0.001,0.1670867249690069,14,SLC1A2.4,g23247,L-glutamate import across plasma membrane
8.867613667582531e-6,1.5945217080103977,0.163,0.041,0.18372808757864245,14,KAL1,g10646,Kallmann syndrome 1 sequence
9.110121875170764e-6,0.9195627082412203,0.545,0.299,0.18875261513166305,14,g8518,NA,NA
9.123692221966488e-6,3.4772273403458738,0.057,0.003,0.18903377914692368,14,g8098,g8098,branched-chain-amino-acid transaminase activity
9.36066653803456e-6,0.7101893463895905,0.35,0.168,0.19394365000153804,14,g26816,g26816,"Protein tyrosine phosphatase, receptor type"
9.472744162906738e-6,1.5345398156358252,0.106,0.018,0.1962657863112647,14,g30290,g30290,calcium ion transport
1.021266443377219e-5,3.331531805029625,0.073,0.007,0.21159619440332603,14,g25337,NA,NA
1.0732030524844357e-5,1.0940872160741133,0.22,0.074,0.22235694044425025,14,TRAF6.1,g1953,TNF receptor-associated factor
1.1359109853368688e-5,3.213794216088246,0.065,0.005,0.23534939705194585,14,TAGLN3.1,g13526,Transgelin 3
1.2109676979491402e-5,0.8125272804293457,0.642,0.383,0.25090039733808234,14,g12976,g12976,Calmodulin. Source PGD
1.3145636875097626e-5,3.581484764953957,0.049,0.002,0.27236445041514773,14,AQP4,g25442,Major intrinsic protein
1.3480960664578265e-5,2.4673758619087773,0.106,0.018,0.2793120240093971,14,CAMK2B.1,g14680,Calcium calmodulin-dependent protein kinase type II
1.3537831698113997e-5,1.5751041920693545,0.22,0.071,0.2804903349532239,14,g11375,g11375,glutathione transferase activity
1.5492748922759593e-5,3.0031208312422812,0.073,0.008,0.320994264930656,14,g9512,NA,NA
1.6085591361545747e-5,2.7815087751213134,0.089,0.013,0.33327736741986635,14,g4589,NA,NA
1.6374062539112353e-5,1.2769598666866981,0.22,0.075,0.33925420174786886,14,g13248,g13248,-
1.8219811068311284e-5,1.6081438060679971,0.106,0.021,0.3774962655243415,14,SYT2,g20272,transporter activity. It is involved in the biological process described with transport
1.8268449318342937e-5,2.499401344786681,0.13,0.029,0.37850400142674734,14,FLNC,g29128,Filamin C
1.863243255084484e-5,4.604096920847457,0.049,0.002,0.38604537002095424,14,g12571,g12571,monooxygenase activity
2.0761961109624856e-5,0.9715127284553535,0.52,0.289,0.4301670722303174,14,CLSTN2,g12074,X11-like protein binding
2.083062366584417e-5,0.8807023094700442,0.333,0.144,0.43158969173262535,14,g4738,g4738,-
2.2645208268859035e-5,0.8502439144109848,0.22,0.081,0.46918607012249036,14,g27204,g27204,transmembrane receptor protein tyrosine kinase activity
2.3201621128520654e-5,1.062766304589245,0.439,0.239,0.48071438816181944,14,DYNLL2.1,g24338,Dynein light chain type 1
2.3581259033365968e-5,1.3149263547286094,0.114,0.024,0.4885801059123095,14,svep1.9,g29958,Domain abundant in complement control proteins; SUSHI repeat; short complement-like repeat (SCR)
2.4886239637573493e-5,1.8010151682176068,0.13,0.03,0.5156179990508852,14,LMNB1.1,g7554,cellular response to monosodium L-glutamate
2.7051139139346575e-5,1.2646786378112187,0.244,0.089,0.5604725518281217,14,ANKRD40,g13367,ankyrin repeats
2.9266665843783088e-5,1.0867086542531992,0.154,0.045,0.6063760496173418,14,ECE2,g11765,Endothelin converting enzyme 2
2.97631683582829e-5,1.6320913921624525,0.13,0.031,0.6166630852152635,14,KNDC1,g6132,cerebellar granular layer formation
3.0414283360833472e-5,1.8832220830099966,0.106,0.02,0.6301535369531087,14,ZNFX1.1,g1791,NFX1-type zinc finger-containing protein
3.153073584038963e-5,0.9200138796650842,0.276,0.113,0.6532853158770328,14,APLP2,g22928,heparin binding
3.2242741933162606e-5,0.7528019675001184,0.301,0.132,0.6680373701131961,14,g14677,g14677,store-operated calcium channel activity
3.330370601560335e-5,1.4160550919854142,0.146,0.04,0.6900194849372858,14,EPHA4,g12232,EPH receptor A4
3.402929063140148e-5,1.068938652633908,0.268,0.102,0.7050528725920073,14,SURF2,g8917,Surfeit locus protein 2
3.439432993140719e-5,1.2387747917583376,0.163,0.048,0.7126161218488256,14,g9710,g9710,otolith morphogenesis
3.4784575755938935e-5,1.0728290173949622,0.374,0.173,0.7207016250872988,14,ZFP36L2,g15197,"Zinc finger protein 36, C3H1 type-like"
3.55373072620891e-5,1.8604900161474918,0.122,0.027,0.736297469163224,14,THBS3.1,g7513,endothelial cell-cell adhesion
3.6780902325230387e-5,2.172748910460764,0.106,0.019,0.7620635152764483,14,g3648,g3648,interleukin-8 biosynthetic process
3.70783893162422e-5,2.914099026792481,0.098,0.018,0.7682271482432221,14,g23080,g23080,It is involved in the biological process described with receptor-mediated endocytosis
3.8600251137220574e-5,1.0361067499008543,0.317,0.139,0.799758603312073,14,g19484,g19484,Universal stress protein family
3.872616245807571e-5,1.0893322145269113,0.285,0.119,0.8023673599688705,14,UHRF1,g17400,"Ubiquitin-like, containing PHD and RING finger domains, 1"
4.06832512506006e-5,1.779981596731604,0.171,0.049,0.8429162826611939,14,APCDD1,g2093,Wnt-protein binding
4.197184166662164e-5,1.1590472206082554,0.252,0.096,0.8696145874907337,14,SLC1A2.7,g23251,L-glutamate import across plasma membrane
4.595851232100669e-5,1.627419003457828,0.114,0.025,0.9522144167789377,14,SORL1.3,g23350,Sortilin-related receptor
4.6776690271224695e-5,2.306458249410767,0.098,0.018,0.9691662457295045,14,g7569,g7569,ubiquitin-protein transferase activity
4.8080508955516614e-5,3.444935846097385,0.057,0.005,0.9961800650493488,14,g9538,g9538,flavoprotein involved in K transport
4.926973528335742e-5,2.171098487211644,0.089,0.015,1,14,g15798,g15798,"ATPase activity, coupled to transmembrane movement of substances"
4.973155869625054e-5,0.5206122785909315,0.667,0.417,1,14,TMSB10,g16845,Thymosin
5.129965577638282e-5,2.2570171428690884,0.106,0.023,1,14,FZD9.2,g22479,Frizzled-9
5.1491657619933876e-5,4.385554826666799,0.041,0.002,1,14,g11379,g11379,"Glutathione S-transferase, C-terminal domain"
5.4683205999658525e-5,2.2663182831909134,0.089,0.015,1,14,g14567,g14567,Zona pellucida (ZP) domain
5.5591190077523474e-5,3.6589624517394825,0.057,0.005,1,14,g17275,g17275,calcium-transporting ATPase activity
5.572057683826301e-5,1.1380963872935914,0.22,0.084,1,14,g5263,g5263,Cytidine and deoxycytidylate deaminase zinc-binding region
5.647225697902863e-5,4.451102733705566,0.041,0.002,1,14,g25231,NA,NA
5.749172036098318e-5,1.0187247107535207,0.187,0.064,1,14,g13981,g13981,positive regulation of mucus secretion
5.74997238644351e-5,2.615521151165564,0.089,0.015,1,14,NBL1,g5944,C-terminal cystine knot-like domain (CTCK)
5.826967170331602e-5,0.7996581342731619,0.341,0.166,1,14,Car15,g24890,Eukaryotic-type carbonic anhydrase
5.865671227397584e-5,2.484533613084122,0.098,0.018,1,14,g8640,NA,NA
5.9092984854426984e-5,2.6981334736975526,0.081,0.012,1,14,g5256,g5256,G-protein coupled receptor activity
6.547314065807404e-5,0.9956505384425822,0.382,0.182,1,14,PRDX6,g9390,activity. It is involved in the biological process described with oxidation-reduction process
6.573206701160384e-5,0.9056821578361332,0.382,0.187,1,14,ATOX1,g18278,copper chaperone activity
6.613572774797892e-5,1.8966856157871832,0.106,0.021,1,14,g26306,NA,NA
6.653146948682498e-5,2.000069136844002,0.089,0.015,1,14,g3550,g3550,sequence-specific DNA binding
6.953138005239458e-5,0.8093784414233116,0.382,0.183,1,14,SDC2,g10327,putative band 4.1 homologues' binding motif
7.152436617652901e-5,1.5804918983162448,0.106,0.022,1,14,g26440,g26440,Pyruvate formate lyase-like
7.27741435307542e-5,0.6156962430812474,0.537,0.302,1,14,COX6A1,g24409,Cytochrome c oxidase subunit
7.299983385840916e-5,1.7374554441370362,0.065,0.008,1,14,g26262,g26262,Carboxylic ester hydrolase activity
7.43566634843068e-5,2.084989825891533,0.089,0.016,1,14,g13446,g13446,osmolarity-sensing cation channel activity
7.444525005117299e-5,2.4567074697465774,0.073,0.01,1,14,g9636,NA,NA
7.784969018183999e-5,2.090276826775264,0.106,0.022,1,14,HMX3,g6761,homeobox
8.889690701840862e-5,1.4644052926138578,0.179,0.056,1,14,g17284,g17284,neurotransmitter:sodium symporter activity
9.013366459265941e-5,2.795646040747542,0.073,0.01,1,14,RDH8,g13259,Retinol dehydrogenase 8-like
1.0100681637925156e-4,2.301860468319828,0.098,0.019,1,14,g22403,g22403,to Saccharomyces cerevisiae HOS4 (YIL112W)
1.0474383863540408e-4,1.2479553191218946,0.333,0.152,1,14,g22594,g22594,Gag P30 core shell protein
1.0923168752500112e-4,2.094323304435372,0.114,0.025,1,14,g257,g257,Ras-related protein
1.1810455441022494e-4,0.8887078626423932,0.374,0.184,1,14,C9orf172,g9576,cell-cell junction organization
1.2053013198429928e-4,4.490767292114472,0.041,0.002,1,14,TMEM163.2,g8595,zinc ion binding
1.207233382187286e-4,2.5387548224712395,0.065,0.008,1,14,g11929,NA,NA
1.3219145846451823e-4,0.7038238053579099,0.195,0.074,1,14,PAX6,g7965,regulation of glutamatergic neuron differentiation
1.370155399721067e-4,1.1721501140934973,0.171,0.054,1,14,DHX57,g14482,Metal ion binding
1.3946786655786585e-4,3.290936030859835,0.057,0.006,1,14,KLF14,g15642,factor 14
1.4368491154796243e-4,0.6797215978858082,0.585,0.361,1,14,BTF3L4,g26536,embryo development ending in birth or egg hatching
1.4447174933447952e-4,1.4338507495635116,0.179,0.058,1,14,g4060,NA,NA
1.4969772067945726e-4,2.7903997535060108,0.049,0.004,1,14,ABCC4.38,g25644,It is involved in the biological process described with transmembrane transport
1.5246918831407014e-4,0.7219517741175019,0.285,0.129,1,14,HELZ2,g21064,nuclear receptor transcription coactivator activity
1.5717519789863323e-4,0.83289163517975,0.341,0.161,1,14,g24815,g24815,Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family
1.6033433152313646e-4,2.957812376506366,0.057,0.006,1,14,g5931,g5931,member RAS oncogene family
1.6384716962939176e-4,5.598891942509408,0.033,0.001,1,14,g13564,g13564,Common central domain of tyrosinase
1.6956313901530905e-4,0.9355345745576261,0.171,0.056,1,14,g4174,g4174,metalloaminopeptidase activity
1.7358610563272502e-4,0.8367746962895724,0.431,0.249,1,14,EGR3,g5905,positive regulation of glomerular metanephric mesangial cell proliferation
1.7538889507444285e-4,4.165484577017477,0.041,0.002,1,14,TTN.2,g3309,Titin Z
1.7608642561411494e-4,3.2696467373921276,0.057,0.006,1,14,g11690,NA,NA
1.7734959046631228e-4,1.7660525274724868,0.146,0.043,1,14,KLF5,g21505,Krueppel-like factor
1.8187728139077954e-4,0.8225642033477443,0.236,0.096,1,14,g18555,g18555,positive regulation of protein tyrosine phosphatase activity
1.8597802218035906e-4,2.387122918418514,0.073,0.011,1,14,iaaM,g29597,Flavin containing amine oxidoreductase
1.863082260871594e-4,1.873119755949376,0.106,0.024,1,14,MS4A4A.1,g10301,CD20-like family
1.9239531065843286e-4,0.9466303719830694,0.195,0.075,1,14,g16961,g16961,ion transport
1.9549559143223138e-4,1.3424267271340768,0.171,0.056,1,14,g1101,g1101,protein serine/threonine kinase activity
2.0774758280481186e-4,9.635061602682459,0.016,0,1,14,BTN1.12,g12936,lysosomal lumen pH elevation
2.0859255336322488e-4,1.0886224451286644,0.154,0.048,1,14,g4918,g4918,Universal stress protein family
2.378379788412472e-4,1.7209187775578823,0.073,0.011,1,14,g30347,g30347,PB1 domain
2.4125554799236796e-4,2.2495336676415665,0.098,0.02,1,14,Ces3.5,g12165,neurexin family protein binding
2.5436780284639665e-4,3.6396966782783724,0.033,0.001,1,14,g23100,NA,NA
2.618522238629046e-4,2.4706647022018844,0.065,0.009,1,14,g28907,g28907,ATPase activity
2.8419905285786203e-4,2.2671285759057076,0.114,0.032,1,14,ELK3.3,g29285,purine-rich negative regulatory element binding
2.8462204193880334e-4,3.6745869974856076,0.033,0.001,1,14,g6229,g6229,ABC transporter
2.898661827238367e-4,0.8956573442061516,0.341,0.166,1,14,g27326,g27326,Eps15 homology domain
2.920012416125358e-4,1.9198424062615826,0.114,0.028,1,14,NRARP,g20490,blood vessel endothelial cell proliferation involved in sprouting angiogenesis
2.9460239731727384e-4,3.2755111173314297,0.041,0.003,1,14,g4897,g4897,G-protein coupled receptor activity
3.006207229955713e-4,2.220511038930946,0.073,0.012,1,14,g4133,g4133,metalloaminopeptidase activity
3.087888349164834e-4,2.5645210162759104,0.057,0.006,1,14,DYNLRB2.1,g15823,"Dynein, light chain, roadblock-type 2"
3.102540398249838e-4,3.271377153227892,0.049,0.004,1,14,g21703,NA,NA
3.1089127071587625e-4,4.525739373322398,0.024,0,1,14,ABCC4.18,g17003,It is involved in the biological process described with transmembrane transport
3.2720232915702744e-4,1.4998507877958889,0.22,0.097,1,14,COX6C.1,g25906,Cytochrome c oxidase subunit
3.35532601739957e-4,0.7952918681916755,0.154,0.053,1,14,g14931,NA,NA
3.800039172918859e-4,4.944688019861042,0.024,0,1,14,g43,g43,"ATPase activity, coupled to transmembrane movement of substances"
3.8416072109548295e-4,1.0899138911593322,0.317,0.149,1,14,PRDX6.1,g9392,"Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Can reduce H(2)O(2) and short chain organic, fatty acid, and phospholipid hydroperoxides. Also has phospholipase activity, and can therefore either reduce the oxidized sn-2 fatty acyl grup of phospholipids (peroxidase activity) or hydrolyze the sn-2 ester bond of phospholipids (phospholipase activity). These activities are dependent on binding to phospholipids at acidic pH and to oxidized phospholipds at cytosolic pH. Plays a role in cell protection against oxidative stress by detoxifying peroxides and in phospholipid homeostasis"
4.043321538459722e-4,1.3006643156570725,0.163,0.055,1,14,g23369,g23369,fibroblast growth factor-activated receptor activity
4.0682261036838657e-4,1.5332414179848795,0.098,0.023,1,14,g15238,NA,NA
4.166412558180143e-4,3.8925535965919007,0.033,0.001,1,14,g21231,g21231,Vacuolar multidrug resistance ABC transporter
4.208620507354823e-4,0.6444152357146176,0.276,0.134,1,14,g8941,g8941,negative regulation of non-canonical Wnt signaling pathway
4.211977973792691e-4,3.5504676381945988,0.033,0.001,1,14,NPBWR2,g5632,neuropeptide binding
4.3259364239189987e-4,0.6884400373636259,0.203,0.087,1,14,CPD.1,g26056,Carboxypeptidase D
4.514672197421257e-4,1.1733752028390443,0.187,0.068,1,14,TMEM55A,g688,Transmembrane protein 55A
4.5246318932456027e-4,2.1178054331852882,0.073,0.012,1,14,BBOX1,g6183,Gamma-butyrobetaine dioxygenase
4.538569518232663e-4,1.6791474181083228,0.098,0.022,1,14,g23022,NA,NA
4.559952121458146e-4,3.5323922509458807,0.033,0.002,1,14,MORN5.1,g30348,"Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases."
4.954467639311817e-4,1.8747071579501848,0.089,0.02,1,14,g11504,g11504,fibroblast growth factor-activated receptor activity
5.081134877219867e-4,2.653825431322496,0.065,0.01,1,14,g9811,NA,NA
5.106783439571313e-4,2.350984965994917,0.098,0.023,1,14,TJP2,g22254,ZU5 domain
5.28390976434254e-4,1.708302157894952,0.114,0.03,1,14,g26067,g26067,"NACHT, LRR and PYD domains-containing protein 3-like"
5.450728216971639e-4,5.698000487832628,0.016,0,1,14,FGFR1.4,g23416,fibroblast growth factor-activated receptor activity
5.506535735274465e-4,1.3224579386173025,0.228,0.092,1,14,g25696,g25696,Tripartite motif-containing protein
5.652735290078731e-4,0.732241712465378,0.301,0.144,1,14,g12980,g12980,Calcium-binding protein
5.737305633420054e-4,1.8630659592638303,0.081,0.016,1,14,g10261,NA,NA
5.779246704516178e-4,2.2918012253110422,0.065,0.01,1,14,g5190,g5190,NACHT and WD repeat
5.824100054035365e-4,2.4181078265311617,0.098,0.022,1,14,MGST1,g9920,MAPEG family
5.847238062489768e-4,1.7805512433904696,0.073,0.014,1,14,g25771,g25771,zinc ion binding
5.928705703224647e-4,1.1031358103693516,0.163,0.057,1,14,AGXT2,g20578,Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
6.157594785770355e-4,0.8223178659167059,0.374,0.195,1,14,CCDC47,g20337,ER overload response
6.191998226823933e-4,5.579955200666948,0.016,0,1,14,g7368,g7368,Green fluorescent protein
6.234613241766801e-4,2.5523408439078166,0.073,0.013,1,14,g6869,g6869,DUF167
6.246012467215357e-4,2.627726229420026,0.057,0.007,1,14,g15393,g15393,non-membrane spanning protein tyrosine kinase activity
6.445759855364741e-4,1.1688028346618502,0.154,0.054,1,14,SGSM2,g24384,Small G protein signaling modulator
6.685019291347088e-4,1.6015950471493936,0.171,0.062,1,14,MYLIP,g345,myosin regulatory light chain interacting protein
7.119639247582408e-4,0.6592018049435084,0.407,0.231,1,14,ABCB4,g17354,Predicted ATPase of the ABC class
7.415631612323781e-4,1.2521366685548094,0.22,0.092,1,14,ABI2,g20190,actin polymerization or depolymerization
7.531360463867513e-4,6.097880365010241,0.016,0,1,14,ABCC4.32,g22342,It is involved in the biological process described with transmembrane transport
7.688710780540367e-4,2.1254160669438886,0.081,0.016,1,14,g29277,NA,NA
7.710829468895638e-4,1.3262194671979515,0.146,0.048,1,14,g11933,g11933,-
8.317560834327539e-4,0.6889444941127922,0.415,0.232,1,14,PRKG1,g4969,cGMP-dependent protein kinase activity
8.449268461259593e-4,0.5775444955037714,0.301,0.161,1,14,g13668,g13668,"ATP-dependent microtubule motor activity, minus-end-directed"
8.657815364865233e-4,0.9667077766063206,0.22,0.091,1,14,G6PD,g29655,"Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis"
8.730674627658476e-4,5.677026630473945,0.016,0,1,14,g15683,g15683,BTB/POZ domain
9.02128211167759e-4,0.9524849731113,0.317,0.152,1,14,HINT1,g7748,HIT domain
9.08276928723549e-4,4.395163207724362,0.024,0.001,1,14,SULT1C3.10,g25927,aryl sulfotransferase activity
9.088041105212e-4,4.1662040408279655,0.041,0.003,1,14,TIMP1.2,g17076,metalloendopeptidase inhibitor activity
9.133624478007554e-4,2.1580769774589403,0.073,0.014,1,14,g22480,NA,NA
9.32888399638275e-4,1.1947700610602872,0.146,0.048,1,14,MS4A4A,g10298,CD20-like family
9.631928521660524e-4,0.8061144190003043,0.244,0.114,1,14,DLG5,g9932,large homolog
9.682905113095503e-4,0.9781229037884589,0.195,0.081,1,14,g19436,g19436,"DNA (cytosine-5-)-methyltransferase activity, acting on CpN substrates"
9.841976716223272e-4,1.8888185511697266,0.073,0.014,1,14,SPON1.1,g14277,serine-type endopeptidase inhibitor activity
0.0010127296924805252,3.796277902817386,0.033,0.002,1,14,recQ2,g7746,ATP-dependent DNA helicase RecQ
0.0010204951424624487,1.2962398853849042,0.138,0.045,1,14,g22228,g22228,ubiquitin protein ligase binding
0.0010214480985236921,1.2850381278441314,0.13,0.042,1,14,BHMT.4,g7340,Involved in the regulation of homocysteine metabolism
0.0010219321563473191,0.8717869443614082,0.228,0.104,1,14,CASP14.3,g20006,Caspase domain
0.0010455258188945262,0.5752033177429041,0.569,0.351,1,14,g23644,g23644,actin binding
0.001046227862498289,2.5815572453927573,0.057,0.008,1,14,g3997,NA,NA
0.0010918886826813644,0.7532898215009641,0.366,0.192,1,14,g12975,g12975,Calmodulin. Source PGD
0.0011106941288197426,0.658651013647972,0.366,0.199,1,14,DLG3,g22588,guanylate kinase activity
0.0011184068412627092,1.7724824069606055,0.098,0.025,1,14,LRP6.2,g9495,Component of the Wnt-Fzd-LRP5-LRP6 complex that triggers beta-catenin signaling through inducing aggregation of receptor- ligand complexes into ribosome-sized signalsomes
0.0011383195880336253,2.1935636697386887,0.057,0.009,1,14,g19026,g19026,"C-terminal of Roc, COR, domain"
0.0011467122204798735,0.9622626836777015,0.268,0.121,1,14,LSM6,g7425,"LSM6 homolog, U6 small nuclear RNA"
0.001176837615406279,3.468401518212146,0.033,0.002,1,14,g9751,g9751,ABC transporter transmembrane region
0.001181009692550467,2.128727148285224,0.106,0.028,1,14,g20971,g20971,PLAC8 family
0.0012086231896118052,2.2801234254348435,0.065,0.011,1,14,g7916,g7916,Belongs to the sulfotransferase 1 family
0.001218468967506772,0.7230786986166092,0.163,0.06,1,14,g15239,g15239,spermatid differentiation
0.0012502190291972942,2.1024888665445127,0.065,0.011,1,14,g3950,g3950,TIR domain
0.0012779720192289653,1.3156325128086404,0.098,0.026,1,14,g24522,g24522,telomerase activity
0.001279582139901661,1.7991742776946253,0.057,0.009,1,14,g4595,g4595,Urokinase plasminogen activator surface receptor-like
0.0012910656358792237,1.2689712249825673,0.106,0.03,1,14,g6434,g6434,SH3 domain-binding protein 2
0.0013039858282829957,0.9205992678598672,0.211,0.092,1,14,g10518,NA,NA
0.0013101222700662503,2.8636168784657574,0.049,0.006,1,14,g23018,NA,NA
0.0013480358656425106,2.0900276515494896,0.089,0.023,1,14,g23319,NA,NA
0.001377391930266198,0.8484292066817019,0.301,0.151,1,14,g18091,g18091,Astacin (Peptidase family M12A)
0.0014364988251077669,1.7780801245079048,0.13,0.041,1,14,g5760,g5760,organic anion transmembrane transporter activity
0.0014688211712139102,0.8446448822569946,0.39,0.209,1,14,ATP5J,g23639,ATP synthesis coupled proton transport
0.0014717921658567222,1.251980968439936,0.154,0.056,1,14,TRP,g9092,Transient receptor ion channel II
0.0014742355402392608,2.4396655897649193,0.049,0.006,1,14,g4826,NA,NA
0.0015633618250090197,1.2400631322094473,0.138,0.045,1,14,ABCC1.3,g23130,"ATP-binding cassette, sub-family C (CFTR MRP), member 1"
0.0015649050499220584,0.6016032985679924,0.195,0.097,1,14,CTNNA1,g6642,"Catenin (Cadherin-associated protein), alpha"
0.0016113609620703583,1.1374481007852844,0.309,0.162,1,14,g25672,g25672,DJ-1/PfpI family
